clause_id,source_id,book_title,canonical_clause_no,text_type,chapter,six_channel,original_text,normalized_text,formula_names,check_source_attribution,check_clause_number,check_textual_boundary,check_original_text,check_chapter,check_formula_reference,check_source_position,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
SHL_SONGBEN_0068,SHSRC0033,傷寒論（宋本）,68.0,original_clause,辨太陽病脈證並治中,太陽病,發汗，病不解，反惡寒者，虛故也，芍藥甘草附子湯主之。,發汗，病不解，反惡寒者，虛故也，芍藥甘草附子湯主之。,['芍藥甘草附子湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0069,SHSRC0033,傷寒論（宋本）,69.0,original_clause,辨太陽病脈證並治中,太陽病,發汗，若下之，病仍不解，煩躁者，茯苓四逆湯主之。,發汗，若下之，病仍不解，煩躁者，茯苓四逆湯主之。,['茯苓四逆湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0070,SHSRC0033,傷寒論（宋本）,70.0,original_clause,辨太陽病脈證並治中,太陽病,發汗後惡寒者，虛故也。不惡寒但熱者，實也。當和胃氣，與調胃承氣湯。,發汗後惡寒者，虛故也。不惡寒但熱者，實也。當和胃氣，與調胃承氣湯。,['調胃承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0071,SHSRC0033,傷寒論（宋本）,71.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病，發汗後，大汗出，胃中乾，煩躁不得眠，欲得飲水者，少少與飲之，令胃氣和則愈。若脈浮，小便不利，微熱消渴者，五苓散主之。,太陽病，發汗後，大汗出，胃中乾，煩躁不得眠，欲得飲水者，少少與飲之，令胃氣和則愈。若脈浮，小便不利，微熱消渴者，五苓散主之。,['五苓散'],,,,,,,,,,,,,,,
SHL_SONGBEN_0072,SHSRC0033,傷寒論（宋本）,72.0,original_clause,辨太陽病脈證並治中,太陽病,發汗已，脈浮數，煩渴者，五苓散主之。,發汗已，脈浮數，煩渴者，五苓散主之。,['五苓散'],,,,,,,,,,,,,,,
SHL_SONGBEN_0073,SHSRC0033,傷寒論（宋本）,73.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒汗出而渴者，五苓散主之；不渴者，茯苓甘草湯主之。,傷寒汗出而渴者，五苓散主之；不渴者，茯苓甘草湯主之。,"['茯苓甘草湯', '五苓散']",,,,,,,,,,,,,,,
SHL_SONGBEN_0074,SHSRC0033,傷寒論（宋本）,74.0,original_clause,辨太陽病脈證並治中,太陽病,中風發熱，六七日不解而煩，有表裏證，渴欲飲水，水入則吐者，名曰水逆，五苓散主之。,中風發熱，六七日不解而煩，有表裏證，渴欲飲水，水入則吐者，名曰水逆，五苓散主之。,['五苓散'],,,,,,,,,,,,,,,
SHL_SONGBEN_0075,SHSRC0033,傷寒論（宋本）,75.0,original_clause,辨太陽病脈證並治中,太陽病,未持脈時，病人手叉自冒心，師因教試令欬，而不欬者，此必兩耳聾無聞也。所以然者，以重發汗，虛，故如此。發汗後，飲水多，必喘；以水灌之，亦喘。,未持脈時，病人手叉自冒心，師因教試令欬，而不欬者，此必兩耳聾無聞也。所以然者，以重發汗，虛，故如此。發汗後，飲水多，必喘；以水灌之，亦喘。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0076,SHSRC0033,傷寒論（宋本）,76.0,original_clause,辨太陽病脈證並治中,太陽病,發汗後，水藥不得入口，爲逆；若更發汗，必吐下不止。發汗吐下後，虛煩不得眠，若劇者，必反復顛倒，心中懊憹，梔子豉湯主之。若少氣者，梔子甘草豉湯主之；若嘔者，梔子生薑豉湯主之。,發汗後，水藥不得入口，爲逆；若更發汗，必吐下不止。發汗吐下後，虛煩不得眠，若劇者，必反復顛倒，心中懊憹，梔子豉湯主之。若少氣者，梔子甘草豉湯主之；若嘔者，梔子生薑豉湯主之。,"['梔子豉湯', '梔子甘草豉湯', '梔子生薑豉湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0077,SHSRC0033,傷寒論（宋本）,77.0,original_clause,辨太陽病脈證並治中,太陽病,發汗，若下之，而煩熱，胸中窒者，梔子豉湯主之。,發汗，若下之，而煩熱，胸中窒者，梔子豉湯主之。,['梔子豉湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0078,SHSRC0033,傷寒論（宋本）,78.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒五六日，大下之後，身熱不去，心中結痛者，未欲解也，梔子豉湯主之。,傷寒五六日，大下之後，身熱不去，心中結痛者，未欲解也，梔子豉湯主之。,['梔子豉湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0079,SHSRC0033,傷寒論（宋本）,79.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒下後，心煩腹滿，臥起不安者，梔子厚朴湯主之。,傷寒下後，心煩腹滿，臥起不安者，梔子厚朴湯主之。,['梔子厚朴湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0080,SHSRC0033,傷寒論（宋本）,80.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒，醫以丸藥大下之，身熱不去，微煩者，梔子乾薑湯主之。,傷寒，醫以丸藥大下之，身熱不去，微煩者，梔子乾薑湯主之。,['梔子乾薑湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0081,SHSRC0033,傷寒論（宋本）,81.0,original_clause,辨太陽病脈證並治中,太陽病,凡用梔子湯，病人舊微溏者，不可與服之。,凡用梔子湯，病人舊微溏者，不可與服之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0082,SHSRC0033,傷寒論（宋本）,82.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病發汗，汗出不解，其人仍發熱，心下悸，頭眩，身瞤動，振振欲擗地者，真武湯主之。,太陽病發汗，汗出不解，其人仍發熱，心下悸，頭眩，身瞤動，振振欲擗地者，真武湯主之。,['真武湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0083,SHSRC0033,傷寒論（宋本）,83.0,original_clause,辨太陽病脈證並治中,太陽病,咽喉乾燥者，不可發汗。,咽喉乾燥者，不可發汗。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0084,SHSRC0033,傷寒論（宋本）,84.0,original_clause,辨太陽病脈證並治中,太陽病,淋家，不可發汗，發汗必便血。,淋家，不可發汗，發汗必便血。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0085,SHSRC0033,傷寒論（宋本）,85.0,original_clause,辨太陽病脈證並治中,太陽病,瘡家，雖身疼痛，不可發汗，汗出則痙。,瘡家，雖身疼痛，不可發汗，汗出則痙。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0086,SHSRC0033,傷寒論（宋本）,86.0,original_clause,辨太陽病脈證並治中,太陽病,衄家，不可發汗，汗出必額上陷，脈急緊，直視不能眴，不得眠。,衄家，不可發汗，汗出必額上陷，脈急緊，直視不能眴，不得眠。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0087,SHSRC0033,傷寒論（宋本）,87.0,original_clause,辨太陽病脈證並治中,太陽病,亡血家，不可發汗，發汗則寒慄而振。,亡血家，不可發汗，發汗則寒慄而振。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0088,SHSRC0033,傷寒論（宋本）,88.0,original_clause,辨太陽病脈證並治中,太陽病,汗家，重發汗，必恍惚心亂，小便已陰疼，與禹餘糧丸。,汗家，重發汗，必恍惚心亂，小便已陰疼，與禹餘糧丸。,"['禹餘糧方闕', '禹餘糧丸']",,,,,,,,,,,,,,,
SHL_SONGBEN_0089,SHSRC0033,傷寒論（宋本）,89.0,original_clause,辨太陽病脈證並治中,太陽病,病人有寒，復發汗，胃中冷，必吐蚘。,病人有寒，復發汗，胃中冷，必吐蚘。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0090,SHSRC0033,傷寒論（宋本）,90.0,original_clause,辨太陽病脈證並治中,太陽病,本發汗，而復下之，此為逆也；若先發汗，治不為逆。本先下之，而反汗之，為逆；若先下之，治不為逆。,本發汗，而復下之，此為逆也；若先發汗，治不為逆。本先下之，而反汗之，為逆；若先下之，治不為逆。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0091,SHSRC0033,傷寒論（宋本）,91.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒，醫下之，續得下利清穀不止，身疼痛者，急當救裏；後身疼痛，清便自調者，急當救表。救裏宜四逆湯，救表宜桂枝湯。,傷寒，醫下之，續得下利清穀不止，身疼痛者，急當救裏；後身疼痛，清便自調者，急當救表。救裏宜四逆湯，救表宜桂枝湯。,"['四逆湯', '桂枝湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0092,SHSRC0033,傷寒論（宋本）,92.0,original_clause,辨太陽病脈證並治中,太陽病,病發熱，頭痛，脈反沉，若不差，身體疼痛，當救其裏，宜四逆湯。,病發熱，頭痛，脈反沉，若不差，身體疼痛，當救其裏，宜四逆湯。,['四逆湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0093,SHSRC0033,傷寒論（宋本）,93.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病，先下而不愈，因復發汗，以此表裏俱虛，其人因致冒。冒家汗出自愈。所以然者，汗出表和故也。裏未和，然後復下之。,太陽病，先下而不愈，因復發汗，以此表裏俱虛，其人因致冒。冒家汗出自愈。所以然者，汗出表和故也。裏未和，然後復下之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0094,SHSRC0033,傷寒論（宋本）,94.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病未解，脈陰陽俱停，必先振慄汗出而解。但陽脈微者，先汗出而解；但陰脈微者，下之而解。若欲下之，宜調胃承氣湯。,太陽病未解，脈陰陽俱停，必先振慄汗出而解。但陽脈微者，先汗出而解；但陰脈微者，下之而解。若欲下之，宜調胃承氣湯。,['調胃承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0095,SHSRC0033,傷寒論（宋本）,95.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病，發熱汗出者，此為榮弱衛強，故使汗出。欲救邪風者，宜桂枝湯。,太陽病，發熱汗出者，此為榮弱衛強，故使汗出。欲救邪風者，宜桂枝湯。,['桂枝湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0096,SHSRC0033,傷寒論（宋本）,96.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒五六日，中風，往來寒熱，胸脇苦滿，嘿嘿不欲飲食，心煩喜嘔。或胸中煩而不嘔，或渴，或腹中痛，或脇下痞鞕，或心下悸、小便不利，或不渴、身有微熱，或欬者，小柴胡湯主之。,傷寒五六日，中風，往來寒熱，胸脇苦滿，嘿嘿不欲飲食，心煩喜嘔。或胸中煩而不嘔，或渴，或腹中痛，或脇下痞鞕，或心下悸、小便不利，或不渴、身有微熱，或欬者，小柴胡湯主之。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0097,SHSRC0033,傷寒論（宋本）,97.0,original_clause,辨太陽病脈證並治中,太陽病,血弱氣盡，腠理開，邪氣因入，與正氣相搏，結於脇下，正邪分爭，往來寒熱，休作有時，嘿嘿不欲飲食，藏府相連，其痛必下，邪高痛下，故使嘔也，小柴胡湯主之。服柴胡湯已，渴者屬陽明，以法治之。,血弱氣盡，腠理開，邪氣因入，與正氣相搏，結於脇下，正邪分爭，往來寒熱，休作有時，嘿嘿不欲飲食，藏府相連，其痛必下，邪高痛下，故使嘔也，小柴胡湯主之。服柴胡湯已，渴者屬陽明，以法治之。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0098,SHSRC0033,傷寒論（宋本）,98.0,original_clause,辨太陽病脈證並治中,太陽病,得病六七日，脈遲浮弱，惡風寒，手足溫，醫二三下之，不能食而脇下滿痛，面目及身黃，頸項強，小便難者，與柴胡湯，後必下重。本渴飲水而嘔者，柴胡不中與也，食穀者噦。,得病六七日，脈遲浮弱，惡風寒，手足溫，醫二三下之，不能食而脇下滿痛，面目及身黃，頸項強，小便難者，與柴胡湯，後必下重。本渴飲水而嘔者，柴胡不中與也，食穀者噦。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0099,SHSRC0033,傷寒論（宋本）,99.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒四五日，身熱，惡風，頸項強，脇下滿，手足溫而渴者，小柴胡湯主之。,傷寒四五日，身熱，惡風，頸項強，脇下滿，手足溫而渴者，小柴胡湯主之。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0100,SHSRC0033,傷寒論（宋本）,100.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒，陽脈濇，陰脈弦，法當腹中急痛，先與小建中湯，不差者，與小柴胡湯主之。,傷寒，陽脈濇，陰脈弦，法當腹中急痛，先與小建中湯，不差者，與小柴胡湯主之。,"['小建中湯', '小柴胡湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0101,SHSRC0033,傷寒論（宋本）,101.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒中風，有柴胡證，但見一證便是，不必悉具。凡柴胡湯病證而下之，若柴胡證不罷者，復與柴胡湯，必蒸蒸而振，卻復發熱汗出而解。,傷寒中風，有柴胡證，但見一證便是，不必悉具。凡柴胡湯病證而下之，若柴胡證不罷者，復與柴胡湯，必蒸蒸而振，卻復發熱汗出而解。,['小柴胡湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0102,SHSRC0033,傷寒論（宋本）,102.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒二三日，心中悸而煩者，小建中湯主之。,傷寒二三日，心中悸而煩者，小建中湯主之。,['小建中湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0103,SHSRC0033,傷寒論（宋本）,103.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病，過經十餘日，反二三下之。後四五日，柴胡證仍在者，先與小柴胡湯；嘔不止，心下急，鬱鬱微煩者，為未解也，與大柴胡湯下之則愈。,太陽病，過經十餘日，反二三下之。後四五日，柴胡證仍在者，先與小柴胡湯；嘔不止，心下急，鬱鬱微煩者，為未解也，與大柴胡湯下之則愈。,"['大柴胡湯', '小柴胡湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0104,SHSRC0033,傷寒論（宋本）,104.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒十三日不解，胸脇滿而嘔，日晡所發潮熱，已而微利。此本柴胡證，下之以不得利，今反利者，知醫以丸藥下之，此非其治也。潮熱者，實也。先宜服小柴胡湯以解外，後以柴胡加芒硝湯主之。,傷寒十三日不解，胸脇滿而嘔，日晡所發潮熱，已而微利。此本柴胡證，下之以不得利，今反利者，知醫以丸藥下之，此非其治也。潮熱者，實也。先宜服小柴胡湯以解外，後以柴胡加芒硝湯主之。,"['柴胡加芒消湯', '小柴胡湯']",,,,,,,,,,,,,,,
SHL_SONGBEN_0105,SHSRC0033,傷寒論（宋本）,105.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒十三日，過經，譫語者，以有熱也，當以湯下之。若小便利者，大便當鞕，而反下利，脈調和者，知醫以丸藥下之，非其治也。若自下利者，脈當微厥，今反和者，此為內實也，調胃承氣湯主之。,傷寒十三日，過經，譫語者，以有熱也，當以湯下之。若小便利者，大便當鞕，而反下利，脈調和者，知醫以丸藥下之，非其治也。若自下利者，脈當微厥，今反和者，此為內實也，調胃承氣湯主之。,['調胃承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0106,SHSRC0033,傷寒論（宋本）,106.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病不解，熱結膀胱，其人如狂，血自下，下者愈。其外不解者，尚未可攻，當先解其外。外解已，但少腹急結者，乃可攻之，宜桃核承氣湯。,太陽病不解，熱結膀胱，其人如狂，血自下，下者愈。其外不解者，尚未可攻，當先解其外。外解已，但少腹急結者，乃可攻之，宜桃核承氣湯。,['桃核承氣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0107,SHSRC0033,傷寒論（宋本）,107.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒八九日，下之，胸滿煩驚，小便不利，譫語，一身盡重，不可轉側者，柴胡加龍骨牡蠣湯主之。,傷寒八九日，下之，胸滿煩驚，小便不利，譫語，一身盡重，不可轉側者，柴胡加龍骨牡蠣湯主之。,['柴胡加龍骨牡蠣湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_0108,SHSRC0033,傷寒論（宋本）,108.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒，腹滿，譫語，寸口脈浮而緊，此肝乘脾也，名曰縱。刺期門。,傷寒，腹滿，譫語，寸口脈浮而緊，此肝乘脾也，名曰縱。刺期門。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0109,SHSRC0033,傷寒論（宋本）,109.0,original_clause,辨太陽病脈證並治中,太陽病,傷寒發熱，嗇嗇惡寒，大渴欲飲水，其腹必滿，自汗出，小便利，其病欲解，此肝乘肺也，名曰橫。刺期門。,傷寒發熱，嗇嗇惡寒，大渴欲飲水，其腹必滿，自汗出，小便利，其病欲解，此肝乘肺也，名曰橫。刺期門。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0110,SHSRC0033,傷寒論（宋本）,110.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病二日，反躁，凡熨其背而大汗出，大熱入胃，胃中水竭，躁煩，必發譫語。十餘日，振慄，自下利者，此為欲解也。故其汗從腰以下不得汗，欲小便不得，反嘔，欲失溲，足下惡風，大便鞕，小便當數而反不數及不多，大便已，頭卓然而痛，其人足心必熱，穀氣下流故也。,太陽病二日，反躁，凡熨其背而大汗出，大熱入胃，胃中水竭，躁煩，必發譫語。十餘日，振慄，自下利者，此為欲解也。故其汗從腰以下不得汗，欲小便不得，反嘔，欲失溲，足下惡風，大便鞕，小便當數而反不數及不多，大便已，頭卓然而痛，其人足心必熱，穀氣下流故也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_0111,SHSRC0033,傷寒論（宋本）,111.0,original_clause,辨太陽病脈證並治中,太陽病,太陽病中風，以火劫發汗，邪風被火熱，血氣流溢，失其常度。兩陽相熏灼，其身發黃。陽盛則欲衄，陰虛小便難。陰陽俱虛竭，身體則枯燥，但頭汗出，劑頸而還，腹滿，微喘，口乾咽爛，或不大便，久則譫語，甚者至噦，手足躁擾，捻衣摸床，小便利者，其人可治。,太陽病中風，以火劫發汗，邪風被火熱，血氣流溢，失其常度。兩陽相熏灼，其身發黃。陽盛則欲衄，陰虛小便難。陰陽俱虛竭，身體則枯燥，但頭汗出，劑頸而還，腹滿，微喘，口乾咽爛，或不大便，久則譫語，甚者至噦，手足躁擾，捻衣摸床，小便利者，其人可治。,[],,,,,,,,,,,,,,,
