relation_id,source_node_id,source_node_type,target_node_id,target_node_type,relation_type,description,target_citation,check_source_node,check_target_node,check_relation_type,check_evidence_source,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
REL_00180,SHL_SONGBEN_0183,clause,SHL_SONGBEN_0184,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00181,SHL_SONGBEN_0184,clause,SHL_SONGBEN_0185,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00182,SHL_SONGBEN_0185,clause,SHL_SONGBEN_0186,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00183,SHL_SONGBEN_0186,clause,SHL_SONGBEN_0187,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00184,SHL_SONGBEN_0187,clause,SHL_SONGBEN_0188,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00185,SHL_SONGBEN_0188,clause,SHL_SONGBEN_0189,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00186,SHL_SONGBEN_0189,clause,SHL_SONGBEN_0190,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00187,SHL_SONGBEN_0190,clause,SHL_SONGBEN_0191,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00188,SHL_SONGBEN_0191,clause,SHL_SONGBEN_0192,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00189,SHL_SONGBEN_0192,clause,SHL_SONGBEN_0193,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00190,SHL_SONGBEN_0193,clause,SHL_SONGBEN_0194,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00191,SHL_SONGBEN_0194,clause,SHL_SONGBEN_0195,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00192,SHL_SONGBEN_0195,clause,SHL_SONGBEN_0196,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00193,SHL_SONGBEN_0196,clause,SHL_SONGBEN_0197,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00194,SHL_SONGBEN_0197,clause,SHL_SONGBEN_0198,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00195,SHL_SONGBEN_0198,clause,SHL_SONGBEN_0199,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00196,SHL_SONGBEN_0199,clause,SHL_SONGBEN_0200,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00197,SHL_SONGBEN_0200,clause,SHL_SONGBEN_0201,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00198,SHL_SONGBEN_0201,clause,SHL_SONGBEN_0202,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00199,SHL_SONGBEN_0202,clause,SHL_SONGBEN_0203,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00200,SHL_SONGBEN_0203,clause,SHL_SONGBEN_0204,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00201,SHL_SONGBEN_0204,clause,SHL_SONGBEN_0205,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00202,SHL_SONGBEN_0205,clause,SHL_SONGBEN_0206,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00203,SHL_SONGBEN_0206,clause,SHL_SONGBEN_0207,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00204,SHL_SONGBEN_0207,clause,SHL_SONGBEN_0208,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00205,SHL_SONGBEN_0208,clause,SHL_SONGBEN_0209,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00206,SHL_SONGBEN_0209,clause,SHL_SONGBEN_0210,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00207,SHL_SONGBEN_0210,clause,SHL_SONGBEN_0211,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00208,SHL_SONGBEN_0211,clause,SHL_SONGBEN_0212,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00209,SHL_SONGBEN_0212,clause,SHL_SONGBEN_0213,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00210,SHL_SONGBEN_0213,clause,SHL_SONGBEN_0214,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00211,SHL_SONGBEN_0214,clause,SHL_SONGBEN_0215,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00212,SHL_SONGBEN_0215,clause,SHL_SONGBEN_0216,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00213,SHL_SONGBEN_0216,clause,SHL_SONGBEN_0217,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00214,SHL_SONGBEN_0217,clause,SHL_SONGBEN_0218,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00215,SHL_SONGBEN_0218,clause,SHL_SONGBEN_0219,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00216,SHL_SONGBEN_0219,clause,SHL_SONGBEN_0220,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00217,SHL_SONGBEN_0220,clause,SHL_SONGBEN_0221,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00218,SHL_SONGBEN_0221,clause,SHL_SONGBEN_0222,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00219,SHL_SONGBEN_0222,clause,SHL_SONGBEN_0223,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00220,SHL_SONGBEN_0223,clause,SHL_SONGBEN_0224,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00221,SHL_SONGBEN_0224,clause,SHL_SONGBEN_0225,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00222,SHL_SONGBEN_0225,clause,SHL_SONGBEN_0226,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00223,SHL_SONGBEN_0226,clause,SHL_SONGBEN_0227,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00224,SHL_SONGBEN_0227,clause,SHL_SONGBEN_0228,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00225,SHL_SONGBEN_0228,clause,SHL_SONGBEN_0229,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00226,SHL_SONGBEN_0229,clause,SHL_SONGBEN_0230,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00227,SHL_SONGBEN_0230,clause,SHL_SONGBEN_0231,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00228,SHL_SONGBEN_0231,clause,SHL_SONGBEN_0232,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00229,SHL_SONGBEN_0232,clause,SHL_SONGBEN_0233,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00230,SHL_SONGBEN_0233,clause,SHL_SONGBEN_0234,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00231,SHL_SONGBEN_0234,clause,SHL_SONGBEN_0235,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00232,SHL_SONGBEN_0235,clause,SHL_SONGBEN_0236,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00233,SHL_SONGBEN_0236,clause,SHL_SONGBEN_0237,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00234,SHL_SONGBEN_0237,clause,SHL_SONGBEN_0238,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00235,SHL_SONGBEN_0238,clause,SHL_SONGBEN_0239,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00236,SHL_SONGBEN_0239,clause,SHL_SONGBEN_0240,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00237,SHL_SONGBEN_0240,clause,SHL_SONGBEN_0241,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00238,SHL_SONGBEN_0241,clause,SHL_SONGBEN_0242,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00239,SHL_SONGBEN_0242,clause,SHL_SONGBEN_0243,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00240,SHL_SONGBEN_0243,clause,SHL_SONGBEN_0244,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00241,SHL_SONGBEN_0244,clause,SHL_SONGBEN_0245,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00242,SHL_SONGBEN_0245,clause,SHL_SONGBEN_0246,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00243,SHL_SONGBEN_0246,clause,SHL_SONGBEN_0247,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00244,SHL_SONGBEN_0247,clause,SHL_SONGBEN_0248,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00245,SHL_SONGBEN_0248,clause,SHL_SONGBEN_0249,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00246,SHL_SONGBEN_0249,clause,SHL_SONGBEN_0250,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00247,SHL_SONGBEN_0250,clause,SHL_SONGBEN_0251,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00248,SHL_SONGBEN_0251,clause,SHL_SONGBEN_0252,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00249,SHL_SONGBEN_0252,clause,SHL_SONGBEN_0253,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00250,SHL_SONGBEN_0253,clause,SHL_SONGBEN_0254,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00251,SHL_SONGBEN_0254,clause,SHL_SONGBEN_0255,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00252,SHL_SONGBEN_0255,clause,SHL_SONGBEN_0256,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00253,SHL_SONGBEN_0256,clause,SHL_SONGBEN_0257,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00254,SHL_SONGBEN_0257,clause,SHL_SONGBEN_0258,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00255,SHL_SONGBEN_0258,clause,SHL_SONGBEN_0259,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00256,SHL_SONGBEN_0259,clause,SHL_SONGBEN_0260,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00257,SHL_SONGBEN_0260,clause,SHL_SONGBEN_0261,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00258,SHL_SONGBEN_0261,clause,SHL_SONGBEN_0262,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00259,SHL_SONGBEN_0263,clause,SHL_SONGBEN_0264,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00260,SHL_SONGBEN_0264,clause,SHL_SONGBEN_0265,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00261,SHL_SONGBEN_0265,clause,SHL_SONGBEN_0266,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00262,SHL_SONGBEN_0266,clause,SHL_SONGBEN_0267,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00263,SHL_SONGBEN_0267,clause,SHL_SONGBEN_0268,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00264,SHL_SONGBEN_0268,clause,SHL_SONGBEN_0269,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00265,SHL_SONGBEN_0269,clause,SHL_SONGBEN_0270,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00266,SHL_SONGBEN_0270,clause,SHL_SONGBEN_0271,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00267,SHL_SONGBEN_0271,clause,SHL_SONGBEN_0272,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00268,SHL_SONGBEN_0273,clause,SHL_SONGBEN_0274,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00269,SHL_SONGBEN_0274,clause,SHL_SONGBEN_0275,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00270,SHL_SONGBEN_0275,clause,SHL_SONGBEN_0276,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00271,SHL_SONGBEN_0276,clause,SHL_SONGBEN_0277,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00272,SHL_SONGBEN_0277,clause,SHL_SONGBEN_0278,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00273,SHL_SONGBEN_0278,clause,SHL_SONGBEN_0279,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00274,SHL_SONGBEN_0279,clause,SHL_SONGBEN_0280,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00275,SHL_SONGBEN_0281,clause,SHL_SONGBEN_0282,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00276,SHL_SONGBEN_0282,clause,SHL_SONGBEN_0283,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00277,SHL_SONGBEN_0283,clause,SHL_SONGBEN_0284,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00278,SHL_SONGBEN_0284,clause,SHL_SONGBEN_0285,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00279,SHL_SONGBEN_0285,clause,SHL_SONGBEN_0286,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00280,SHL_SONGBEN_0286,clause,SHL_SONGBEN_0287,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00281,SHL_SONGBEN_0287,clause,SHL_SONGBEN_0288,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00282,SHL_SONGBEN_0288,clause,SHL_SONGBEN_0289,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00283,SHL_SONGBEN_0289,clause,SHL_SONGBEN_0290,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00284,SHL_SONGBEN_0290,clause,SHL_SONGBEN_0291,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00285,SHL_SONGBEN_0291,clause,SHL_SONGBEN_0292,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00286,SHL_SONGBEN_0292,clause,SHL_SONGBEN_0293,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00287,SHL_SONGBEN_0293,clause,SHL_SONGBEN_0294,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00288,SHL_SONGBEN_0294,clause,SHL_SONGBEN_0295,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00289,SHL_SONGBEN_0295,clause,SHL_SONGBEN_0296,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00290,SHL_SONGBEN_0296,clause,SHL_SONGBEN_0297,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00291,SHL_SONGBEN_0297,clause,SHL_SONGBEN_0298,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00292,SHL_SONGBEN_0298,clause,SHL_SONGBEN_0299,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00293,SHL_SONGBEN_0299,clause,SHL_SONGBEN_0300,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00294,SHL_SONGBEN_0300,clause,SHL_SONGBEN_0301,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00295,SHL_SONGBEN_0301,clause,SHL_SONGBEN_0302,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00296,SHL_SONGBEN_0302,clause,SHL_SONGBEN_0303,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00297,SHL_SONGBEN_0303,clause,SHL_SONGBEN_0304,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00298,SHL_SONGBEN_0304,clause,SHL_SONGBEN_0305,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00299,SHL_SONGBEN_0305,clause,SHL_SONGBEN_0306,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00300,SHL_SONGBEN_0306,clause,SHL_SONGBEN_0307,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00301,SHL_SONGBEN_0307,clause,SHL_SONGBEN_0308,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00302,SHL_SONGBEN_0308,clause,SHL_SONGBEN_0309,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00303,SHL_SONGBEN_0309,clause,SHL_SONGBEN_0310,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00304,SHL_SONGBEN_0310,clause,SHL_SONGBEN_0311,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00305,SHL_SONGBEN_0311,clause,SHL_SONGBEN_0312,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00306,SHL_SONGBEN_0312,clause,SHL_SONGBEN_0313,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00307,SHL_SONGBEN_0313,clause,SHL_SONGBEN_0314,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00308,SHL_SONGBEN_0314,clause,SHL_SONGBEN_0315,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00309,SHL_SONGBEN_0315,clause,SHL_SONGBEN_0316,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00310,SHL_SONGBEN_0316,clause,SHL_SONGBEN_0317,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00311,SHL_SONGBEN_0317,clause,SHL_SONGBEN_0318,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00312,SHL_SONGBEN_0318,clause,SHL_SONGBEN_0319,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00313,SHL_SONGBEN_0319,clause,SHL_SONGBEN_0320,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00314,SHL_SONGBEN_0320,clause,SHL_SONGBEN_0321,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00315,SHL_SONGBEN_0321,clause,SHL_SONGBEN_0322,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00316,SHL_SONGBEN_0322,clause,SHL_SONGBEN_0323,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00317,SHL_SONGBEN_0323,clause,SHL_SONGBEN_0324,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00318,SHL_SONGBEN_0324,clause,SHL_SONGBEN_0325,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00319,SHL_SONGBEN_0326,clause,SHL_SONGBEN_0327,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00320,SHL_SONGBEN_0327,clause,SHL_SONGBEN_0328,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00321,SHL_SONGBEN_0328,clause,SHL_SONGBEN_0329,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00322,SHL_SONGBEN_0329,clause,SHL_SONGBEN_0330,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00323,SHL_SONGBEN_0330,clause,SHL_SONGBEN_0331,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00324,SHL_SONGBEN_0331,clause,SHL_SONGBEN_0332,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00325,SHL_SONGBEN_0332,clause,SHL_SONGBEN_0333,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00326,SHL_SONGBEN_0333,clause,SHL_SONGBEN_0334,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00327,SHL_SONGBEN_0334,clause,SHL_SONGBEN_0335,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00328,SHL_SONGBEN_0335,clause,SHL_SONGBEN_0336,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00329,SHL_SONGBEN_0336,clause,SHL_SONGBEN_0337,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00330,SHL_SONGBEN_0337,clause,SHL_SONGBEN_0338,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00331,SHL_SONGBEN_0338,clause,SHL_SONGBEN_0339,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00332,SHL_SONGBEN_0339,clause,SHL_SONGBEN_0340,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00333,SHL_SONGBEN_0340,clause,SHL_SONGBEN_0341,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00334,SHL_SONGBEN_0341,clause,SHL_SONGBEN_0342,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00335,SHL_SONGBEN_0342,clause,SHL_SONGBEN_0343,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00336,SHL_SONGBEN_0343,clause,SHL_SONGBEN_0344,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00337,SHL_SONGBEN_0344,clause,SHL_SONGBEN_0345,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00338,SHL_SONGBEN_0345,clause,SHL_SONGBEN_0346,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00339,SHL_SONGBEN_0346,clause,SHL_SONGBEN_0347,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00340,SHL_SONGBEN_0347,clause,SHL_SONGBEN_0348,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00341,SHL_SONGBEN_0348,clause,SHL_SONGBEN_0349,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00342,SHL_SONGBEN_0349,clause,SHL_SONGBEN_0350,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00343,SHL_SONGBEN_0350,clause,SHL_SONGBEN_0351,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00344,SHL_SONGBEN_0351,clause,SHL_SONGBEN_0352,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00345,SHL_SONGBEN_0352,clause,SHL_SONGBEN_0353,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00346,SHL_SONGBEN_0353,clause,SHL_SONGBEN_0354,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00347,SHL_SONGBEN_0354,clause,SHL_SONGBEN_0355,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00348,SHL_SONGBEN_0355,clause,SHL_SONGBEN_0356,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00349,SHL_SONGBEN_0356,clause,SHL_SONGBEN_0357,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00350,SHL_SONGBEN_0357,clause,SHL_SONGBEN_0358,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00351,SHL_SONGBEN_0358,clause,SHL_SONGBEN_0359,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00352,SHL_SONGBEN_0359,clause,SHL_SONGBEN_0360,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00353,SHL_SONGBEN_0360,clause,SHL_SONGBEN_0361,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00354,SHL_SONGBEN_0361,clause,SHL_SONGBEN_0362,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00355,SHL_SONGBEN_0362,clause,SHL_SONGBEN_0363,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00356,SHL_SONGBEN_0363,clause,SHL_SONGBEN_0364,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00357,SHL_SONGBEN_0364,clause,SHL_SONGBEN_0365,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00358,SHL_SONGBEN_0365,clause,SHL_SONGBEN_0366,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
REL_00359,SHL_SONGBEN_0366,clause,SHL_SONGBEN_0367,clause,sequence,同篇相鄰條文（並列/遞進語境）,,,,,,,,,,,,,
